1166.8,144.19
1166.9,143.2
1167.1,142.21
1167.2,141.22
1167.4,140.23
1167.5,139.24
1167.7,138.25
1167.8,137.26
1167.9,136.27
1168.1,135.28
1168.2,134.29
1168.3,133.3
1168.5,132.31
1168.6,131.31
1168.7,130.32
1168.8,129.33
1168.9,128.33
1169,127.34
1169.1,126.34
1169.2,125.35
1169.3,124.35
1169.4,123.35
1169.4,122.35
1169.5,121.35
1169.5,120.35
1169.5,119.35
1169.5,118.35
1169.5,117.36
1169.4,116.36
1169.3,115.36
1169.2,114.38
1169,113.4
1168.7,112.44
1168.3,111.51
1167.9,110.61
1167.4,109.74
1166.8,108.91
1166.2,108.11
1165.6,107.36
1164.9,106.64
1164.1,105.95
1163.4,105.3
1162.6,104.68
1161.8,104.11
1160.9,103.58
1160,103.11
1159.1,102.7
1158.2,102.36
1157.2,102.11
1156.2,101.95
1155.2,101.88
1154.2,101.91
1153.2,102.01
1152.3,102.19
1151.3,102.43
1150.3,102.73
1149.4,103.08
1148.5,103.47
1147.6,103.9
1146.7,104.36
1145.8,104.85
1145,105.38
1144.1,105.93
1143.3,106.53
1142.6,107.16
1141.8,107.83
1141.1,108.56
1140.5,109.33
1139.9,110.14
1139.4,111
1138.9,111.89
1138.5,112.81
1138.2,113.75
1137.9,114.71
1137.7,115.68
1137.5,116.66
1137.3,117.64
1137.1,118.62
1136.9,119.61
1136.7,120.59
1136.6,121.57
1136.4,122.55
1136.2,123.53
1136,124.51
1135.8,125.49
1135.6,126.48
1135.4,127.47
1135.3,128.46
1135.2,129.45
1135.1,130.45
1135.1,131.45
1135.1,132.45
1135.1,133.45
1135.2,134.44
1135.2,135.44
1135.4,136.43
1135.5,137.42
1135.7,138.41
1135.8,139.4
1136,140.38
1136.1,141.37
1136.3,142.36
1136.4,143.35
1136.6,144.34
1136.7,145.34
1136.8,146.33
1136.8,147.33
1136.9,148.33
1136.9,149.33
1137,150.33
1137,151.33
1137,152.33
1137.1,153.32
1137.1,154.32
1137.2,155.32
1137.3,156.31
1137.5,157.3
1137.7,158.29
1137.9,159.26
1138.2,160.22
1138.5,161.15
1138.9,162.06
1139.4,162.93
1140,163.75
1140.6,164.53
1141.3,165.26
1142.1,165.95
1142.8,166.59
1143.6,167.22
1144.4,167.82
1145.2,168.42
1146,169.01
1146.8,169.62
1147.6,170.25
1148.3,170.91
1149.1,171.59
1149.8,172.3
1150.4,173.03
1151.1,173.8
1151.7,174.58
1152.3,175.39
1152.9,176.21
1153.4,177.04
1153.9,177.89
1154.4,178.76
1154.9,179.64
1155.4,180.53
1155.8,181.44
1156.2,182.36
1156.5,183.29
1156.9,184.24
1157.1,185.2
1157.4,186.16
1157.6,187.14
1157.8,188.12
1158,189.1
1158.2,190.09
1158.4,191.07
1158.5,192.05
1158.7,193.03
1159,194.01
1159.2,194.98
1159.5,195.94
1159.8,196.89
1160.2,197.82
1160.6,198.74
1161,199.64
1161.5,200.51
1162.1,201.33
1162.7,202.12
1163.4,202.85
1164.1,203.56
1164.8,204.23
1165.6,204.89
1166.3,205.53
1167.1,206.18
1167.8,206.83
1168.6,207.5
1169.3,208.18
1170,208.87
1170.8,209.57
1171.5,210.28
1172.2,211
1172.9,211.71
1173.6,212.43
1174.2,213.15
1174.9,213.87
1175.6,214.6
1176.3,215.34
1177,216.1
1177.6,216.88
1178.2,217.7
1178.7,218.55
1179.1,219.45
1179.4,220.39
1179.7,221.37
1179.7,222.36
1179.7,223.36
1179.5,224.34
1179.2,225.29
1178.8,226.2
1178.3,227.06
1177.7,227.87
1177,228.62
1176.3,229.33
1175.6,230
1174.8,230.62
1174,231.2
1173.1,231.74
1172.3,232.23
1171.4,232.66
1170.4,233.02
1169.5,233.3
1168.5,233.48
1167.5,233.54
1166.5,233.48
1165.5,233.3
1164.6,232.99
1163.6,232.57
1162.8,232.04
1162,231.42
1161.3,230.72
1160.7,229.94
1160.1,229.11
1159.6,228.23
1159.2,227.31
1158.9,226.36
1158.7,225.4
1158.5,224.42
1158.3,223.43
1158.2,222.44
1158.1,221.44
1158,220.44
1158,219.45
1157.9,218.45
1157.9,217.45
1157.9,216.45
1157.9,215.45
1158,214.45
1158.1,213.45
1158.3,212.46
1158.4,211.48
1158.6,210.5
1158.9,209.53
1159.1,208.56
1159.4,207.6
1159.6,206.63
1159.9,205.66
1160.1,204.68
1160.3,203.7
1160.4,202.71
1160.4,201.71
1160.4,200.71
1160.3,199.71
1160.1,198.73
1159.8,197.77
1159.4,196.84
1159,195.95
1158.5,195.1
1157.9,194.3
1157.2,193.56
1156.5,192.87
1155.7,192.24
1154.9,191.66
1154,191.13
1153.2,190.64
1152.3,190.18
1151.4,189.73
1150.5,189.3
1149.6,188.87
1148.7,188.45
1147.8,188.02
1146.9,187.6
1146,187.17
1145,186.75
1144.1,186.32
