533.17,1087.4
532.17,1087.4
531.17,1087.5
530.17,1087.6
529.18,1087.6
528.18,1087.7
527.19,1087.9
526.21,1088.1
525.24,1088.3
524.29,1088.6
523.38,1089
522.5,1089.5
521.68,1090.1
520.93,1090.7
520.26,1091.5
519.67,1092.3
519.16,1093.2
518.74,1094.1
518.39,1095
518.12,1096
517.93,1096.9
517.8,1097.9
517.75,1098.9
517.76,1099.9
517.85,1100.9
518,1101.9
518.23,1102.9
518.52,1103.8
518.89,1104.8
519.33,1105.7
519.84,1106.5
520.41,1107.4
521.04,1108.1
521.73,1108.9
522.46,1109.5
523.23,1110.2
524.04,1110.8
524.87,1111.3
525.72,1111.8
526.6,1112.3
527.49,1112.8
528.4,1113.2
529.33,1113.6
530.28,1113.9
531.24,1114.1
532.22,1114.3
533.21,1114.5
534.21,1114.6
535.21,1114.6
536.21,1114.5
537.2,1114.4
538.19,1114.3
539.16,1114.1
540.13,1113.8
541.07,1113.5
541.99,1113.1
542.89,1112.6
543.77,1112.2
544.63,1111.6
545.48,1111.1
546.31,1110.6
547.13,1110
547.94,1109.4
548.75,1108.8
549.56,1108.2
550.35,1107.6
551.14,1107
551.92,1106.4
552.68,1105.7
553.41,1105
554.12,1104.3
554.79,1103.6
555.43,1102.8
556.02,1102
556.58,1101.2
557.1,1100.3
557.59,1099.5
558.05,1098.6
558.49,1097.7
558.9,1096.8
559.3,1095.8
559.68,1094.9
560.05,1094
560.4,1093.1
560.75,1092.1
561.08,1091.2
561.4,1090.2
561.71,1089.3
562.01,1088.3
562.3,1087.4
562.6,1086.4
562.9,1085.5
563.21,1084.5
563.53,1083.6
563.87,1082.6
564.21,1081.7
564.56,1080.7
564.92,1079.8
565.28,1078.9
565.64,1077.9
566.01,1077
566.37,1076.1
566.72,1075.1
567.06,1074.2
567.39,1073.3
567.7,1072.3
568,1071.4
568.29,1070.4
568.58,1069.4
568.86,1068.5
569.17,1067.5
569.5,1066.6
569.87,1065.7
570.29,1064.8
570.78,1063.9
571.35,1063.1
572,1062.3
572.74,1061.6
573.55,1061
574.43,1060.6
575.35,1060.2
576.31,1059.9
577.3,1059.7
578.29,1059.6
579.29,1059.6
580.29,1059.6
581.29,1059.7
582.28,1059.7
583.28,1059.9
584.27,1060
585.26,1060.1
586.25,1060.3
587.24,1060.4
588.23,1060.5
589.22,1060.7
590.22,1060.8
591.21,1060.9
592.2,1061
593.19,1061.1
594.19,1061.3
595.18,1061.4
596.17,1061.5
597.17,1061.6
598.16,1061.7
599.15,1061.9
600.14,1062
601.13,1062.2
602.11,1062.3
603.09,1062.5
604.07,1062.8
605.03,1063
605.99,1063.3
606.94,1063.6
607.88,1064
608.81,1064.3
609.74,1064.7
610.65,1065.1
611.57,1065.5
612.48,1065.9
613.38,1066.4
614.29,1066.8
615.2,1067.2
616.11,1067.6
617.02,1068
617.94,1068.4
618.86,1068.8
619.78,1069.2
620.71,1069.6
621.64,1069.9
622.57,1070.3
623.51,1070.6
624.45,1071
625.39,1071.3
626.33,1071.7
627.28,1072
628.23,1072.3
629.18,1072.6
630.14,1072.9
631.09,1073.2
632.05,1073.5
633.02,1073.7
633.98,1074
634.95,1074.3
635.92,1074.5
636.89,1074.7
637.87,1074.9
638.85,1075.1
639.84,1075.3
640.82,1075.5
641.81,1075.6
642.81,1075.7
643.8,1075.8
644.79,1075.9
645.79,1076
646.78,1076.1
647.78,1076.3
648.77,1076.4
649.76,1076.5
650.75,1076.6
651.74,1076.8
652.72,1077
653.7,1077.2
654.67,1077.4
655.63,1077.7
656.57,1078.1
657.5,1078.4
658.4,1078.9
659.29,1079.3
660.16,1079.8
661.01,1080.3
661.84,1080.9
662.65,1081.5
663.43,1082.1
664.2,1082.7
664.94,1083.4
665.65,1084.1
666.32,1084.9
666.95,1085.6
667.53,1086.5
668.05,1087.3
668.5,1088.2
668.89,1089.1
669.21,1090.1
669.47,1091
669.67,1092
669.82,1093
669.92,1094
669.97,1095
669.99,1096
669.97,1097
669.92,1098
669.84,1099
669.73,1100
669.6,1101
669.45,1102
669.28,1103
669.08,1103.9
668.87,1104.9
668.63,1105.9
668.36,1106.8
668.07,1107.8
667.76,1108.8
667.42,1109.7
667.06,1110.6
666.7,1111.6
666.32,1112.5
665.94,1113.4
665.56,1114.3
665.18,1115.3
664.81,1116.2
664.44,1117.1
664.06,1118
663.69,1119
663.32,1119.9
662.95,1120.8
662.59,1121.8
662.22,1122.7
661.85,1123.6
661.48,1124.6
661.11,1125.5
