622.25,716.43
622.93,717.17
623.6,717.9
624.28,718.64
624.97,719.37
625.66,720.09
626.35,720.81
627.06,721.51
627.78,722.21
628.52,722.88
629.27,723.54
630.04,724.18
630.84,724.79
631.65,725.36
632.49,725.91
633.35,726.42
634.24,726.89
635.14,727.32
636.06,727.71
636.99,728.07
637.94,728.38
638.9,728.65
639.88,728.87
640.87,729.03
641.86,729.12
642.86,729.13
643.86,729.06
644.85,728.9
645.82,728.65
646.76,728.32
647.68,727.92
648.56,727.45
649.41,726.93
650.23,726.35
651.01,725.73
651.77,725.08
652.5,724.4
653.21,723.69
653.89,722.96
654.56,722.22
655.22,721.46
655.86,720.69
656.49,719.92
657.11,719.14
657.74,718.35
658.36,717.57
658.98,716.79
659.6,716.01
660.23,715.23
660.87,714.46
661.51,713.7
662.17,712.94
662.83,712.18
663.49,711.44
664.17,710.7
664.84,709.97
665.53,709.24
666.21,708.51
666.9,707.78
667.59,707.05
668.27,706.32
668.94,705.58
669.6,704.83
670.26,704.08
670.91,703.32
671.56,702.55
672.21,701.8
672.87,701.05
673.55,700.31
674.25,699.6
674.98,698.92
675.75,698.27
676.55,697.67
677.38,697.13
678.26,696.64
679.16,696.21
680.09,695.84
681.04,695.54
682.02,695.32
683.01,695.17
684,695.1
685,695.12
686,695.24
686.97,695.45
687.92,695.78
688.83,696.2
689.68,696.71
690.49,697.31
691.23,697.97
691.92,698.7
692.56,699.47
693.16,700.27
693.71,701.1
694.24,701.95
694.74,702.82
695.23,703.69
695.71,704.57
696.19,705.45
696.66,706.33
697.12,707.21
697.58,708.1
698.02,709
698.46,709.9
698.87,710.81
699.26,711.73
699.62,712.66
699.96,713.61
700.26,714.56
700.54,715.52
700.79,716.49
701.01,717.46
701.21,718.44
701.39,719.43
701.54,720.41
701.68,721.4
701.81,722.4
701.93,723.39
702.05,724.38
702.18,725.37
702.32,726.36
702.48,727.35
702.68,728.33
702.93,729.3
703.23,730.25
703.6,731.18
704.03,732.08
704.52,732.95
705.08,733.79
705.69,734.58
706.34,735.34
707.04,736.06
707.76,736.74
708.51,737.4
709.29,738.04
710.08,738.65
710.88,739.25
711.7,739.83
712.52,740.39
713.35,740.94
714.2,741.48
715.05,742.01
715.9,742.52
716.76,743.03
717.63,743.54
718.49,744.04
719.36,744.54
