739.11,1218.7
740.03,1218.3
740.95,1217.9
741.88,1217.5
742.8,1217.1
743.73,1216.8
744.65,1216.4
745.58,1216
746.51,1215.6
747.45,1215.3
748.39,1215
749.35,1214.7
750.31,1214.4
751.27,1214.1
752.25,1213.9
753.23,1213.7
754.22,1213.6
755.21,1213.5
756.21,1213.4
757.21,1213.3
758.21,1213.3
759.21,1213.3
760.21,1213.3
761.21,1213.3
762.21,1213.3
763.21,1213.4
764.2,1213.5
765.2,1213.5
766.2,1213.6
767.2,1213.7
768.2,1213.7
769.19,1213.8
770.19,1213.8
771.19,1213.8
772.19,1213.9
773.19,1213.9
774.19,1213.9
775.19,1213.8
776.19,1213.8
777.19,1213.7
778.19,1213.7
779.19,1213.6
780.18,1213.6
781.18,1213.5
782.18,1213.4
783.18,1213.4
784.18,1213.3
785.18,1213.3
786.18,1213.3
787.18,1213.2
788.18,1213.2
789.18,1213.3
790.18,1213.3
791.17,1213.3
792.17,1213.4
793.16,1213.6
794.14,1213.8
795.12,1214
796.08,1214.2
797.03,1214.6
797.96,1214.9
798.88,1215.3
799.77,1215.8
800.65,1216.3
801.52,1216.8
802.36,1217.3
803.2,1217.8
804.01,1218.4
804.82,1219
805.61,1219.6
806.38,1220.3
807.13,1220.9
807.87,1221.6
808.59,1222.3
809.29,1223
809.98,1223.7
810.65,1224.5
811.31,1225.2
811.97,1226
812.63,1226.7
813.28,1227.5
813.94,1228.2
814.6,1229
815.25,1229.7
815.92,1230.5
816.58,1231.2
817.24,1232
817.9,1232.7
818.55,1233.5
819.19,1234.3
819.82,1235
820.42,1235.8
820.98,1236.7
821.52,1237.5
822.02,1238.4
822.47,1239.3
822.89,1240.2
823.28,1241.1
823.63,1242
823.96,1243
824.26,1243.9
824.53,1244.9
824.78,1245.9
824.99,1246.8
825.15,1247.8
825.27,1248.8
825.33,1249.8
825.31,1250.8
825.23,1251.8
825.06,1252.8
824.81,1253.8
824.48,1254.7
824.07,1255.6
823.59,1256.5
823.04,1257.3
822.42,1258.1
821.76,1258.9
821.05,1259.6
820.31,1260.3
819.55,1260.9
818.76,1261.5
817.95,1262.1
817.12,1262.7
816.28,1263.2
815.43,1263.7
814.55,1264.2
813.66,1264.7
812.74,1265.1
811.81,1265.4
810.87,1265.8
809.91,1266
808.94,1266.3
807.96,1266.5
806.98,1266.7
805.99,1266.8
805,1267
804.01,1267.1
803.01,1267.1
802.01,1267.2
801.01,1267.2
800.01,1267.1
799.02,1267
798.04,1266.8
797.07,1266.5
796.13,1266.2
795.21,1265.8
794.35,1265.3
793.54,1264.7
792.81,1264
792.17,1263.3
791.64,1262.4
791.23,1261.5
790.96,1260.5
790.84,1259.5
790.87,1258.5
791.06,1257.6
791.39,1256.6
791.86,1255.7
792.43,1254.9
793.08,1254.2
793.81,1253.5
794.58,1252.8
795.39,1252.3
796.23,1251.7
797.09,1251.2
797.97,1250.7
798.87,1250.3
799.77,1249.8
800.68,1249.4
801.59,1249
802.5,1248.6
803.41,1248.2
804.31,1247.8
805.22,1247.3
806.13,1246.9
807.03,1246.5
807.93,1246.1
808.84,1245.6
