910.06,344.69
910.06,343.69
910.05,342.69
910.04,341.69
910.04,340.69
910.05,339.69
910.06,338.69
910.07,337.69
910.09,336.69
910.1,335.69
910.12,334.69
910.14,333.69
910.15,332.69
910.17,331.69
910.18,330.69
910.2,329.69
910.23,328.69
910.26,327.69
910.32,326.69
910.39,325.7
910.49,324.7
910.6,323.71
910.75,322.72
910.91,321.73
911.09,320.75
911.29,319.77
911.51,318.79
911.74,317.82
911.97,316.85
912.21,315.87
912.45,314.9
912.7,313.94
912.96,312.97
913.22,312.01
913.5,311.05
913.79,310.09
914.09,309.13
914.39,308.18
914.7,307.23
915,306.28
915.29,305.32
915.56,304.36
915.81,303.39
916.04,302.41
916.23,301.43
916.4,300.45
916.54,299.46
916.66,298.46
916.76,297.47
916.85,296.47
916.93,295.48
917.02,294.48
917.1,293.48
917.21,292.49
917.32,291.5
917.46,290.51
917.62,289.52
917.8,288.54
918.01,287.56
918.26,286.59
918.54,285.63
918.86,284.68
919.22,283.75
919.64,282.84
920.1,281.95
920.61,281.1
921.18,280.27
921.79,279.48
922.46,278.74
923.18,278.04
923.94,277.4
924.76,276.82
925.61,276.3
926.5,275.84
927.42,275.44
928.34,275.06
929.28,274.72
930.22,274.38
931.16,274.04
932.1,273.69
933.03,273.32
933.95,272.94
934.87,272.53
935.77,272.1
936.67,271.66
937.56,271.21
938.46,270.76
939.35,270.33
940.26,269.9
941.18,269.51
942.11,269.15
943.06,268.84
944.03,268.59
945.01,268.39
946.01,268.28
947,268.24
948,268.28
949,268.41
949.98,268.6
950.94,268.87
951.89,269.19
952.81,269.58
953.7,270.02
954.57,270.52
955.41,271.07
956.21,271.67
956.96,272.32
957.68,273.02
958.35,273.77
958.96,274.56
959.53,275.38
960.04,276.24
960.51,277.12
960.93,278.03
961.32,278.95
961.68,279.88
962.02,280.82
962.35,281.77
962.68,282.71
963.03,283.65
963.4,284.58
963.81,285.49
964.25,286.39
964.74,287.26
965.27,288.11
965.83,288.93
966.43,289.74
967.06,290.52
967.7,291.28
968.36,292.03
969.03,292.77
969.7,293.52
970.37,294.26
971.02,295.02
971.67,295.78
972.31,296.55
972.93,297.33
973.55,298.12
974.15,298.92
974.76,299.71
975.36,300.51
975.96,301.31
976.58,302.1
977.21,302.87
977.86,303.63
978.53,304.37
979.24,305.08
979.98,305.75
980.75,306.39
981.56,306.97
982.4,307.51
983.28,308
984.18,308.43
985.11,308.8
986.06,309.11
987.03,309.34
988.02,309.51
989.01,309.59
990.01,309.59
991.01,309.52
992,309.37
992.97,309.14
993.93,308.85
994.87,308.5
995.79,308.11
996.7,307.69
997.59,307.24
998.47,306.77
999.35,306.3
1000.2,305.82
1001.1,305.33
1002,304.85
1002.9,304.36
1003.7,303.87
1004.6,303.37
1005.4,302.86
1006.3,302.34
1007.1,301.81
1008,301.26
1008.8,300.7
1009.6,300.13
1010.5,299.56
1011.3,298.97
1012.1,298.37
1012.9,297.77
1013.7,297.17
1014.5,296.56
1015.3,295.96
1016.1,295.36
1016.9,294.77
1017.7,294.18
1018.5,293.61
1019.3,293.05
1020.2,292.5
1021,291.96
1021.8,291.42
1022.7,290.88
1023.5,290.35
1024.4,289.82
1025.2,289.29
1026.1,288.75
1026.9,288.22
