121.72,441.73
122.51,442.34
123.31,442.95
124.1,443.56
124.89,444.18
125.67,444.8
126.45,445.42
127.22,446.06
127.99,446.7
128.74,447.36
129.49,448.02
130.23,448.69
130.96,449.37
131.69,450.06
132.4,450.76
133.11,451.47
133.81,452.19
134.5,452.91
135.19,453.64
135.87,454.37
136.54,455.1
137.22,455.84
137.91,456.57
138.6,457.29
139.3,458.01
140.01,458.7
140.74,459.39
141.49,460.06
142.24,460.71
143.02,461.34
143.8,461.96
144.6,462.56
145.41,463.15
146.23,463.72
147.06,464.28
147.89,464.84
148.73,465.38
149.58,465.91
150.44,466.43
151.3,466.94
152.17,467.43
153.04,467.91
153.93,468.37
154.83,468.81
155.74,469.23
156.66,469.62
157.58,470
158.52,470.35
159.46,470.69
160.41,471.01
161.36,471.32
162.31,471.63
163.26,471.95
164.21,472.27
165.15,472.6
166.08,472.95
167.01,473.33
167.92,473.75
168.81,474.2
169.68,474.7
170.51,475.25
171.32,475.84
172.07,476.5
172.78,477.2
173.43,477.96
174.02,478.77
174.55,479.62
175.02,480.5
175.43,481.41
175.78,482.35
176.08,483.3
176.33,484.27
176.54,485.25
176.7,486.24
176.82,487.23
176.91,488.23
176.97,489.22
176.99,490.22
176.99,491.22
176.97,492.22
176.92,493.22
176.86,494.22
176.79,495.22
176.72,496.22
176.66,497.21
176.61,498.21
176.58,499.21
176.58,500.21
176.62,501.21
176.69,502.21
176.82,503.2
176.99,504.18
177.22,505.16
177.53,506.11
177.9,507.04
178.35,507.93
178.89,508.77
179.5,509.57
180.18,510.3
180.93,510.96
181.73,511.56
182.58,512.08
183.47,512.54
184.39,512.93
185.34,513.26
186.3,513.53
187.27,513.75
188.26,513.93
189.25,514.07
190.24,514.16
191.24,514.21
192.24,514.22
193.24,514.18
194.24,514.11
195.23,513.99
196.22,513.83
197.2,513.64
198.18,513.42
199.14,513.17
200.11,512.91
201.07,512.63
202.03,512.35
202.98,512.05
203.94,511.75
204.89,511.45
205.84,511.13
206.79,510.81
207.73,510.49
208.67,510.15
209.61,509.8
210.54,509.44
211.47,509.07
212.4,508.7
213.32,508.31
214.24,507.92
215.16,507.52
216.08,507.12
216.99,506.72
217.91,506.31
218.82,505.91
219.73,505.5
