128.52,225.94
128.62,226.93
128.72,227.92
128.83,228.92
128.95,229.91
129.07,230.9
129.21,231.9
129.36,232.88
129.53,233.87
129.72,234.85
129.92,235.83
130.14,236.81
130.38,237.78
130.63,238.75
130.89,239.71
131.16,240.67
131.44,241.63
131.72,242.6
131.98,243.56
132.24,244.52
132.48,245.5
132.71,246.47
132.91,247.45
133.09,248.43
133.25,249.42
133.4,250.41
133.53,251.4
133.65,252.39
133.76,253.39
133.87,254.38
133.98,255.37
134.09,256.37
134.21,257.36
134.33,258.35
134.46,259.35
134.59,260.34
134.72,261.33
134.86,262.32
134.99,263.31
135.13,264.3
135.27,265.29
135.42,266.28
135.56,267.27
135.7,268.26
135.84,269.25
135.98,270.24
136.1,271.23
136.22,272.23
136.31,273.22
136.38,274.22
136.42,275.22
136.42,276.22
136.39,277.22
136.32,278.22
136.2,279.21
136.04,280.2
135.83,281.17
135.58,282.14
135.27,283.09
134.93,284.03
134.55,284.96
134.14,285.87
133.71,286.77
133.26,287.67
132.81,288.56
132.35,289.45
131.9,290.34
131.45,291.23
131.02,292.14
130.62,293.05
130.25,293.98
129.92,294.92
129.65,295.89
129.44,296.86
129.32,297.86
129.3,298.86
129.39,299.85
129.6,300.83
129.94,301.77
130.41,302.65
130.99,303.46
131.68,304.19
132.45,304.82
133.29,305.36
134.19,305.8
135.12,306.16
136.08,306.44
137.06,306.65
138.05,306.82
139.04,306.96
140.03,307.08
141.02,307.19
142.01,307.32
143,307.47
143.99,307.64
144.97,307.85
145.93,308.1
146.89,308.39
147.83,308.73
148.75,309.12
149.66,309.54
150.54,310.01
151.41,310.52
152.25,311.06
153.07,311.63
153.87,312.23
154.65,312.85
155.41,313.5
156.15,314.17
156.87,314.86
157.59,315.57
158.28,316.28
158.98,317
159.66,317.73
160.35,318.45
161.05,319.17
161.75,319.88
162.47,320.58
163.2,321.26
163.96,321.92
164.73,322.55
165.52,323.16
166.33,323.75
167.16,324.31
168,324.85
168.85,325.38
169.7,325.9
170.55,326.43
171.4,326.96
172.23,327.52
173.03,328.11
173.82,328.73
174.56,329.4
175.27,330.11
175.93,330.86
176.53,331.65
177.09,332.48
177.61,333.34
178.08,334.22
178.51,335.13
178.9,336.05
179.25,336.98
179.57,337.93
179.83,338.9
180.03,339.87
180.17,340.87
180.22,341.86
180.17,342.86
180.02,343.85
179.75,344.81
179.38,345.74
178.9,346.62
178.33,347.44
177.68,348.21
176.97,348.9
176.19,349.53
175.36,350.08
174.48,350.56
173.56,350.96
172.61,351.26
171.63,351.48
170.64,351.59
169.64,351.61
168.64,351.52
167.66,351.33
166.7,351.04
165.78,350.65
164.91,350.16
164.1,349.58
163.35,348.92
162.68,348.18
162.08,347.37
161.57,346.51
161.13,345.61
160.78,344.68
160.48,343.72
160.25,342.75
160.06,341.77
159.89,340.79
159.72,339.8
159.54,338.82
159.32,337.84
159.05,336.88
158.7,335.94
158.27,335.04
157.75,334.18
157.15,333.39
156.46,332.66
155.69,332.02
154.86,331.46
153.97,331.01
153.03,330.68
152.05,330.48
151.05,330.41
150.05,330.49
149.08,330.71
148.14,331.06
147.27,331.54
146.46,332.14
145.74,332.83
145.11,333.6
144.56,334.44
144.1,335.33
143.71,336.25
143.39,337.2
143.13,338.16
142.91,339.14
142.74,340.12
142.61,341.11
142.5,342.11
142.41,343.1
142.34,344.1
142.26,345.1
142.18,346.1
142.09,347.09
141.99,348.09
141.86,349.08
141.7,350.06
141.53,351.05
141.33,352.03
141.12,353.01
140.89,353.98
140.65,354.95
140.4,355.92
140.15,356.89
139.88,357.85
139.61,358.81
139.31,359.77
139.01,360.72
138.68,361.67
138.33,362.6
137.97,363.53
137.58,364.46
137.18,365.37
136.76,366.28
136.33,367.18
135.9,368.09
135.46,368.99
135.03,369.89
134.6,370.79
134.18,371.7
133.75,372.6
133.33,373.51
132.9,374.41
132.45,375.31
132,376.2
131.53,377.08
131.04,377.95
130.54,378.82
130.02,379.67
129.49,380.52
128.95,381.36
128.41,382.2
127.86,383.04
127.31,383.87
126.76,384.71
126.2,385.54
125.64,386.37
125.08,387.19
124.52,388.02
123.95,388.84
123.38,389.66
122.81,390.49
122.24,391.31
121.69,392.14
121.14,392.98
120.61,393.83
120.1,394.69
119.6,395.55
119.11,396.43
118.64,397.31
118.18,398.2
117.73,399.09
117.28,399.98
116.83,400.88
116.37,401.76
115.88,402.64
115.37,403.49
114.81,404.33
114.21,405.13
113.56,405.89
112.86,406.6
112.11,407.25
111.3,407.84
110.43,408.35
109.53,408.77
108.58,409.09
107.61,409.32
106.62,409.46
105.62,409.5
104.62,409.47
103.63,409.35
102.64,409.18
101.67,408.95
100.71,408.67
99.754,408.37
98.805,408.06
97.855,407.75
96.9,407.45
95.936,407.18
94.962,406.96
93.976,406.79
92.982,406.68
91.983,406.65
90.984,406.69
89.992,406.82
89.014,407.03
88.054,407.31
87.117,407.66
86.202,408.06
85.309,408.51
84.437,409
83.583,409.52
82.746,410.07
81.927,410.64
81.125,411.24
