745.56,774.89
744.6,775.16
743.64,775.44
742.68,775.73
741.73,776.02
740.78,776.33
739.84,776.67
738.91,777.05
738,777.46
737.11,777.92
736.25,778.43
735.42,778.98
734.62,779.58
733.84,780.21
733.1,780.88
732.37,781.57
731.66,782.27
730.95,782.97
730.24,783.68
729.53,784.38
728.81,785.08
728.08,785.76
727.34,786.44
726.59,787.09
725.83,787.74
725.06,788.38
724.28,789
723.49,789.62
722.7,790.24
721.91,790.85
721.12,791.46
720.33,792.07
719.55,792.69
718.77,793.32
717.99,793.95
717.22,794.59
716.46,795.24
715.7,795.89
714.94,796.54
714.19,797.2
713.44,797.86
712.69,798.52
711.92,799.17
711.16,799.81
710.38,800.43
709.58,801.04
708.78,801.64
707.98,802.23
707.17,802.82
706.37,803.42
705.58,804.04
704.82,804.68
704.09,805.37
703.41,806.1
702.78,806.88
702.22,807.71
701.72,808.58
701.29,809.48
700.92,810.4
700.59,811.35
700.32,812.31
700.07,813.28
699.86,814.26
699.66,815.24
699.47,816.22
699.28,817.2
699.09,818.18
698.91,819.17
698.71,820.15
698.52,821.13
698.33,822.11
698.13,823.09
697.94,824.07
697.74,825.05
697.55,826.03
697.36,827.02
697.18,828
697.02,828.99
696.87,829.98
696.73,830.97
696.59,831.95
696.43,832.94
696.26,833.93
696.05,834.91
695.82,835.88
695.54,836.84
695.22,837.79
694.87,838.72
694.51,839.65
694.13,840.58
693.75,841.51
693.39,842.44
693.05,843.38
692.73,844.33
692.45,845.29
692.2,846.25
691.98,847.23
691.79,848.21
691.64,849.2
691.52,850.19
691.43,851.19
691.39,852.19
691.39,853.19
691.43,854.19
691.53,855.18
691.69,856.17
691.91,857.15
692.2,858.1
692.56,859.04
692.99,859.94
693.48,860.81
694.05,861.63
694.67,862.42
695.35,863.15
696.09,863.82
696.88,864.44
697.71,864.99
698.6,865.46
699.52,865.84
700.48,866.11
701.47,866.28
702.47,866.34
703.46,866.28
704.45,866.14
705.42,865.9
706.37,865.59
707.3,865.2
708.19,864.75
709.06,864.25
709.89,863.7
710.7,863.11
711.47,862.48
712.22,861.82
712.95,861.13
713.65,860.42
714.33,859.68
714.99,858.93
715.62,858.16
716.24,857.37
716.84,856.57
717.43,855.77
718.02,854.96
718.62,854.16
719.24,853.37
719.88,852.6
720.54,851.85
721.24,851.14
721.97,850.46
722.74,849.81
723.53,849.21
724.36,848.65
725.22,848.13
726.1,847.65
727,847.22
727.91,846.81
728.83,846.42
729.76,846.05
730.69,845.69
731.62,845.32
732.55,844.95
733.48,844.57
734.4,844.18
735.31,843.77
736.21,843.34
737.1,842.89
737.99,842.43
738.87,841.95
739.74,841.46
740.61,840.97
741.48,840.46
742.34,839.96
743.21,839.46
744.08,838.97
744.95,838.49
745.84,838.02
746.73,837.58
747.64,837.15
748.56,836.76
749.49,836.39
750.43,836.05
751.38,835.74
752.34,835.48
753.32,835.25
754.3,835.08
755.29,834.94
756.29,834.86
757.29,834.82
758.29,834.83
759.29,834.88
760.28,834.98
761.27,835.11
762.26,835.28
763.24,835.47
764.22,835.69
765.19,835.94
766.15,836.2
767.11,836.48
768.06,836.78
769.02,837.09
769.97,837.4
770.92,837.7
771.87,838.01
772.83,838.3
773.79,838.58
774.75,838.86
775.71,839.12
776.68,839.38
777.65,839.64
778.61,839.9
779.57,840.17
780.53,840.45
781.49,840.73
782.45,841.02
783.41,841.3
784.37,841.59
785.33,841.87
786.29,842.15
787.25,842.43
788.2,842.72
789.16,843.02
790.11,843.32
791.06,843.64
792.01,843.96
792.95,844.3
793.88,844.65
794.82,845.01
795.75,845.38
796.67,845.77
797.59,846.17
798.49,846.59
799.39,847.03
800.27,847.49
801.14,847.99
801.99,848.52
802.82,849.08
803.63,849.67
804.42,850.29
805.19,850.92
805.94,851.58
806.68,852.25
807.41,852.94
808.13,853.63
808.85,854.32
809.56,855.02
810.28,855.72
